customer_id,customer_lat,customer_lon,total_sales,total_orders,avg_discount,return_rate,recency
60,37.77796935999999,-121.97191619999998,1691.5999870199998,3,0.0909999988,0.0,426
61,18.1464901,-66.54896544999998,1495.4200134800003,3,0.0944444463333333,0.0,599
62,43.10412979,-77.1641922,1572.3300170599998,4,0.0990000004,0.0,313
63,18.227573400000004,-66.04562378000001,1600.0000229399998,4,0.1320000026,0.0,149
64,41.91633987,-87.63731384000002,1239.7300339,3,0.1414285712857142,0.7142857142857143,621
65,40.80894089000002,-74.03285980000003,3593.86005022,6,0.0963157905263157,0.0,195
66,18.214502340000003,-66.0867157,3353.1700591900003,5,0.1142105264736842,0.0,491
67,29.50356865,-98.58555603,1757.31004342,2,0.076250000125,0.0,225
68,33.09320068,-117.1668167,1474.6000251699998,3,0.1055555553333333,0.1111111111111111,536
69,18.223684310000003,-66.04928588999998,1393.24000369,5,0.1514285739285714,0.0,138
70,33.735832210000005,-118.2922211,3060.5200461300005,5,0.0744444443333333,0.0,134
71,34.08999252,-118.15422059999996,2636.680025130001,7,0.112631579,0.0,566
72,33.29120636000001,-117.268959,4608.29005818,6,0.1214285725714285,0.0,192
73,18.22758865,-66.0435791,2474.45003888,4,0.0984615392307692,0.0,701
74,29.46871567,-98.35108947999998,3080.5000076699994,5,0.0894444437222222,0.0,160
75,18.22758102,-66.04356384,2392.2700424800005,4,0.0611111116666666,0.0,199
76,34.04317856,-118.77947999999998,2890.74003602,5,0.1164705883529411,0.0,425
77,18.227695470000008,-66.04356384000002,2834.0300540700005,7,0.106,0.0,222
78,39.39559937,-76.54616547,296.1600036,1,0.044999999,0.0,528
79,35.94585037000001,-84.09391022,3504.78006752,5,0.0500000006111111,0.0,365
80,18.29124069,-66.04647064000001,1960.19001386,4,0.1200000011818181,0.3636363636363636,225
81,33.66726303,-118.0185242,392.77001192,1,0.0950000025,0.0,451
82,32.87078094999999,-97.32335663000002,2420.28004469,4,0.0946666668666666,0.0,416
83,18.25025749,-66.05857848999997,2504.070015,4,0.129375001125,0.25,375
84,34.02510833999999,-117.95811460000004,2608.9500158600003,4,0.1053846153076923,0.0,125
85,18.2276001,-66.0435791,1738.3200150800003,4,0.088000001,0.0,401
86,32.858181,-97.35079193,1268.0800208400003,5,0.1300000006666666,0.0,408
87,18.22753716,-66.04358673,2135.6200257,3,0.1225000010833333,0.0,849
88,33.81022644,-84.41808319000003,2233.4899958700003,5,0.1175000015,0.0,208
89,33.13061142,-117.0632095,1223.62000651,4,0.0566666662222222,0.2222222222222222,533
90,18.22756958,-66.04357146999999,2776.8100357300004,5,0.098125,0.0,306
91,32.876605990000016,-97.42926024999998,2966.730033850001,4,0.1094117660588235,0.0,361
92,18.22757149,-66.04355621,2521.78996281,6,0.09062500025,0.0625,250
93,38.97633743,-76.49929047,1880.64002624,5,0.0866666675,0.0,418
94,18.22758865,-66.04360198999998,2425.03002163,5,0.10437500125,0.3125,150
95,33.35597992,-111.91222380000002,3014.89006057,7,0.0775000003,0.0,302
96,18.22753143,-66.04355621,2552.83004772,4,0.0841666658333333,0.0,133
97,33.300792689999994,-112.03462220000004,2275.85001761,4,0.0954545452727272,0.0,248
98,18.227619170000008,-66.04356383999999,3987.73002989,7,0.0908695657826087,0.1304347826086956,159
99,36.19867706000001,115.26307679999996,2551.42003258,6,0.1070588222941176,0.2941176470588235,158
100,18.22760201,-66.04357146999999,3803.080062720001,6,0.0731578944210526,0.0,187
101,37.68590927,-120.9584427,1833.66004942,4,0.1200000005,0.25,366
102,18.22758102,-66.04357146999999,2980.81004329,4,0.1125000016875,0.0,281
103,37.6722908,-121.03113559999998,2696.0200386300003,4,0.1313333346,0.0,338
104,34.00076294,-117.8856812,562.460022,1,0.0649999995,0.0,1126
105,18.22756958,-66.0435791,1228.92003255,4,0.0971428589999999,0.1428571428571428,593
106,38.3181572,-122.2831039,1282.5600051,3,0.09124999925,0.0,382
107,18.227647780000005,-66.04351807,1796.7800215399998,4,0.1227272729090909,0.0,363
108,40.82836533,-73.86943053999998,2093.71005238,5,0.0909090916363636,0.0,211
109,18.247518539999994,-66.02529907,3798.20002364,7,0.1171428583809523,0.1428571428571428,299
110,45.49733353,-12.27056122,2373.38004296,3,0.111818182090909,0.0,350
111,18.22766304,-66.04361725,1553.98003009,3,0.0857142869999999,0.0,250
112,40.97570038,-81.38883972,2848.100051840001,7,0.0933333325333333,0.0,245
113,18.39907837,-66.11219788,1515.76000216,5,0.0900000026666666,0.0,189
114,33.84705352999999,-118.12722779999996,2665.6400431700004,4,0.0908333330833333,0.0,637
115,33.78466797,-118.0703735,975.1200257,1,0.0775000005,0.0,241
116,18.22759247,-66.04356384,300.1999969,2,0.106666668,0.0,916
117,43.81294251,-91.24305725,379.41001132,2,0.12750000225,0.75,373
118,41.28277206,-112.12334439999997,2516.5400276600003,5,0.0746666661333333,0.0,273
119,18.22758293,-66.0435791,3100.45006191,7,0.0894444445555555,0.0,742
120,40.83703232,-73.88740540000002,1911.4100037200003,4,0.0807142867857142,0.0,369
121,18.22760201,-66.04356384,764.10000988,2,0.0659999998,0.0,573
122,39.28849411,-84.3551178,1828.7599944,5,0.0863636361818181,0.2727272727272727,637
123,44.05973816000003,-12.130937580000005,5835.68009962,8,0.1012121223333333,0.0,252
124,18.23832703,-66.02118683000002,3050.10004046,5,0.1094117646470588,0.1764705882352941,152
125,33.79024124,-118.2131653,1919.91000757,6,0.066363638090909,0.1818181818181818,341
126,35.18864822,-101.87073519999998,2266.83000185,6,0.1084615402307692,0.0,229
127,18.22756958,-66.0435791,1308.97000112,3,0.1022222236666666,0.0,700
128,33.45863342,-82.06613922,418.9000092,2,0.065,0.0,583
129,18.22755814,-66.04357146999999,2492.1800346100003,3,0.1454545442727272,0.0,169
130,41.76407242,-88.21144104,727.75001148,2,0.0850000005,0.0,125
131,42.74373627,-71.16481781000002,1475.76999666,3,0.0781818175454545,0.0,257
132,18.24747658,-66.02528381,1346.32003015,2,0.0737499995,0.0,688
133,40.70134354,-73.93914795,1610.52999489,4,0.0866666688333333,0.0,137
134,40.77700424,-73.31974792999999,2306.7900105500003,5,0.13,0.0,163
135,18.24753571,-66.0252533,299.980011,1,0.0,0.0,603
136,42.43675231999999,-71.02326202,1493.18002885,3,0.0944444446666666,0.0,446
137,35.8944664,-97.57640839000004,2472.7900239,6,0.1300000009411764,0.0,403
138,18.22758102,-66.04357146999999,2147.66003795,5,0.1074999998333333,0.0,287
139,32.90361786,-117.09883880000002,3237.89004138,6,0.0976470601764706,0.0,258
140,18.24760056000001,-66.02527618,4125.660034030001,6,0.1272727284090909,0.0,189
141,32.71671676999999,-116.997261,3603.69005968,7,0.1000000011499999,0.0,448
142,25.89972687,-80.25153350999996,4911.64007577,5,0.1095652176521739,0.0,240
143,18.24760819,-66.02524567,611.3999939,1,0.1833333373333333,0.0,201
144,40.85263824999999,-73.87097931,856.3500061,2,0.099999999,0.0,135
145,39.76057816000001,-84.33821869,2287.9800148500003,5,0.0639999999333333,0.0,224
146,18.21639633,-66.04169464000003,2087.33997734,7,0.0915384623846153,0.0,157
147,38.99187851,-76.87805176,237.4100037,1,0.050000001,0.0,797
148,18.24758339,-66.02528381,1882.2500305000003,3,0.0633333327777777,0.0,235
149,32.79872894,-116.9538727,2993.78006364,4,0.0985714291428571,0.0,664
150,33.68896102999999,-117.9957428,2350.99003608,5,0.1050000014285714,0.0,441
151,29.494468690000005,-98.58773041,2090.83003246,4,0.1558333349166666,0.0,356
152,18.247579580000004,-66.02525330000002,1500.2500153000003,3,0.1128571424285714,0.0,425
153,36.67399597,-121.65830230000002,1155.91002278,2,0.0900000006666666,0.0,135
154,27.883890149999992,-82.29720305999994,6207.500118399999,8,0.0963333340666666,0.0,387
155,18.24755478,-66.02526855999999,2245.39000322,4,0.0646153836153846,0.0,185
156,38.30553055000001,-122.2734375,1849.75003816,3,0.063749999125,0.0,426
157,38.71068573000001,-121.2512665,2005.4800376600003,3,0.1092307699999999,0.0,260
158,18.24758339,-66.02528381,678.35999295,1,0.0760000014,0.0,800
159,32.64175415,-116.97991179999998,1190.89000031,3,0.08500000225,0.0,138
160,40.66996765,-73.86033629999999,1978.3200264,4,0.0745454548181818,0.3636363636363636,293
161,25.811233519999988,-80.26307678000003,2342.80999744,5,0.095882353,0.0,375
162,18.22757721,-66.04562378000001,1401.10001001,2,0.1075000007499999,0.0,557
163,35.2122879,-106.6566849,835.3100129,2,0.076666667,0.0,778
164,18.24759102000001,-66.02528381,2312.02003492,4,0.1053846158461538,0.0,229
165,38.01698685,-121.75375370000005,3738.27005401,5,0.0894444448333333,0.0,435
166,38.58758164,-90.48303223,770.9600028299999,2,0.1150000023333333,0.0,705
167,39.44782639,-84.18940735,293.8800049,1,0.120000001,0.0,760
168,18.24754334,-66.02532196000001,3020.96004496,7,0.0773333336666666,0.0,134
169,40.87149429,-73.87233734000002,2549.67002106,3,0.0745454551818181,0.0,428
170,39.95042801,-105.12932589999998,1643.0900000600002,4,0.1433333338333333,0.0,266
171,18.247516630000003,-66.02523803999999,1217.5400124,3,0.0887500005,0.0,260
172,34.00605393,-117.73073579999992,5966.410041920001,8,0.1018750001875,0.375,199
173,34.06631850999998,-117.88533779999992,5144.71007358,8,0.0996774196774193,0.0967741935483871,182
174,18.1464901,-66.54896544999998,4692.850082400001,9,0.0942857139999999,0.0,175
175,34.113735199999994,-118.1886444,4060.1000633,6,0.087894736736842,0.0,207
176,33.879516599999995,-117.87171940000002,2230.8000067400003,3,0.0775000004999999,0.0,548
177,18.24754524,-66.02528381,588.9700164999999,1,0.0299999995,0.0,203
179,38.93886566,-119.9820023,1752.36001592,3,0.0928571441428571,0.0,189
180,18.24753189,-66.02528381,2763.16002278,4,0.10624999975,0.0,271
181,33.93185042999998,-117.96643829999996,3216.11998087,6,0.0913636354545454,0.0,254
182,18.24756432,-66.02529144000002,3227.6899851200005,5,0.1021052632105263,0.0,132
183,33.61837387,-117.1344681,630.58000564,1,0.0840000012,0.0,855
184,40.68676758,-73.37345123,2088.44000241,5,0.0718181816363636,0.0,371
185,38.15983963000001,-85.59026337,1540.1899986300002,4,0.107000001,0.0,192
186,18.24761581,-66.02528381,1266.49002837,2,0.048750000375,0.0,443
187,38.01698684999999,-121.7537537,4266.01009366,6,0.0862500012916666,0.1666666666666666,162
188,34.20995331,-118.46179959999996,2493.15001297,6,0.0828571428571428,0.0,228
189,29.816312790000005,-98.01552582,1622.5400085,2,0.1450000016249999,0.0,325
190,18.223684310000003,-66.04928588999998,3398.85005187,5,0.1100000008999999,0.0,163
191,42.66555023,-12.250183109999996,3042.2500306,8,0.1016666673888889,0.0,137
192,18.247612,-66.02527618,4411.370042810001,7,0.11799999984,0.0,204
193,39.12841034000001,-77.20714569,752.6900024,2,0.0850000018333333,0.0,501
194,18.24758530000001,-66.02521514999995,5074.3700485300005,7,0.1203846163461538,0.0,158
195,37.66105652,-121.00298309999998,1159.1600189,2,0.1316666638333333,0.0,742
196,30.07419395,-99.35958862,2894.3100225,4,0.09500000125,0.0,334
197,18.24756241,-66.02526856000003,5702.480079669998,9,0.1175757582121212,0.0,124
198,40.0445137,-76.31705475,2226.03002162,6,0.098461538,0.0,440
199,18.24756813,-66.02526855999999,3167.79002384,6,0.113529412117647,0.0,328
200,42.43675995,-71.02327728,1274.46999361,2,0.0885714292857142,0.0,160
201,30.27221108,-81.83061218,139.58000183,2,0.1850000025,0.0,299
202,18.247558590000004,-66.02526855999999,1681.6199988499998,4,0.0975000003333333,0.0,143
203,34.51747131000001,-114.2983322,3981.78004074,6,0.0991304356521739,0.0,191
204,36.01686096000002,-115.15883639999998,1825.88000868,4,0.1000000004615384,0.0,166
205,18.238290790000004,-66.02120209,3595.1100710900005,5,0.1057894743157894,0.0,315
206,30.35969925,-81.60371398999999,3226.88004708,7,0.1112500011249999,0.0,196
207,18.247583389999992,-66.02528381,4063.8600196,7,0.1029166672916666,0.0,192
208,18.37964439,-66.23396301000001,1289.51002502,2,0.1014285698571428,0.0,535
209,32.65819930999999,-97.40261078000002,2822.0600204200005,5,0.1218750008125,0.25,224
210,18.38780974999999,-66.03913117,3098.5900170000004,7,0.0835000002999999,0.0,333
211,29.74219513,-95.47000122,1261.5400199199998,3,0.0971428578571428,0.0,189
212,40.87201309,-73.87233733999999,966.54001811,3,0.1314285717142857,0.0,166
213,35.23356628,-125.4500504,2804.83001323,5,0.1081249990625,0.125,244
214,18.230299,-66.03146362000001,3053.5400075699995,7,0.1121739146086956,0.1304347826086956,369
215,40.715076449999984,-73.91550445999998,3403.16006846,6,0.0615789475263157,0.0,291
216,36.29139709999999,-119.3086929,2145.93003473,3,0.1136363622727272,0.0,284
217,18.247558590000004,-66.02539062999998,2213.8700294600003,4,0.1164285734285714,0.2857142857142857,365
218,33.81112288999999,-112.0818558,2242.73001096,4,0.1146153853846153,0.0,146
220,36.71011734,-121.64865110000002,1221.6600226799997,2,0.1133333343333333,0.0,340
221,30.279729839999987,-97.83985137999991,5762.940048300001,13,0.1108823538235294,0.088235294117647,126
222,41.89032744999998,-88.10657500999996,3968.20008674,8,0.0804347831304347,0.0,465
223,18.35900497,-66.07816315,3181.9700393800003,5,0.1011111118888889,0.0,126
224,40.09409714000002,-80.5967865,4050.40005892,7,0.0836363643181817,0.0,188
225,18.24755478,-66.02524567,3226.70004276,5,0.1022222232777777,0.0,701
226,34.24330521000001,-119.18053439999996,1990.260006,5,0.1076923081538461,0.0,267
227,33.42093277,-111.897377,1320.48003004,3,0.137500000625,0.0,305
228,18.247589110000003,-66.02526855999999,3662.320064480001,5,0.0894117647058823,0.2941176470588235,125
229,30.31957245000001,-81.47724915000002,3112.1100502200006,6,0.1033333345333333,0.0,139
230,18.24765778,-66.02529144000003,6099.120079289999,7,0.07840000064,0.0,226
231,42.35616684000001,-83.36138916000002,1726.38001631,4,0.0779999982,0.1,556
232,18.19677353,-66.3340683,2283.25002673,4,0.0883333325833333,0.0,156
233,33.81112288999999,-112.08185580000004,3519.0800209400004,5,0.1106666662666666,0.0666666666666666,172
234,34.22512436,-119.1793594,1857.97001075,3,0.0954545460909091,0.0,318
235,40.49956513,-74.44915009,2399.2500419000003,4,0.1692307704615384,0.3846153846153846,274
236,18.247560499999995,-66.02527618,3398.72001643,4,0.1093333329333333,0.0,356
237,37.32650375,-121.7410736,885.6200028000001,2,0.08750000025,0.0,772
238,18.35900306999999,-66.07815552000004,5159.040050659999,7,0.120000001037037,0.0,297
239,26.22070694000001,-98.25016022,1368.95001984,4,0.1218181831818181,0.0,575
240,18.24757004,-66.02526093,838.9300002900001,3,0.1357142874285714,0.0,512
241,36.72526169000002,-119.78463749999996,4809.230011059999,7,0.095384616,0.0,124
242,21.45325851000001,-158.01022340000003,4530.140098680001,7,0.0911111107777777,0.1666666666666666,171
243,18.359022140000004,-66.07817077999997,2360.9300080300004,4,0.0778571436428571,0.0,237
244,37.38236237,-122.0837021,2391.83002465,4,0.1446153848461538,0.0,833
245,40.92575073,-73.87052154999998,4744.32005501,6,0.09040000024,0.0,504
246,41.71432495,-87.79169464,1548.44004058,3,0.10500000025,0.0,745
247,18.35901833000001,-66.078125,4469.64009111,6,0.0876190484761904,0.0,382
248,26.19818115,-98.24855042,2627.22998811,6,0.1285714297857143,0.0,201
249,44.07877731000001,-12.106935500000002,1832.6600189,3,0.126666669,0.0,157
250,18.2475853,-66.02525330000002,1395.15002434,3,0.1333333348888888,0.0,143
251,44.93980789,-93.13205718999998,1408.30000694,5,0.141111113,0.0,424
252,32.94970321999999,-96.76959992,4241.620061829999,5,0.109047620047619,0.0,305
253,18.35900497,-66.07814789,249.10999683,1,0.190000005,0.0,423
254,31.097871779999995,-99.80877686,4407.17006675,8,0.1186956524782608,0.0,133
255,18.220897680000004,-66.00357819,3066.77001191,5,0.0906250005625,0.0,671
256,41.83272171,-87.98048401000004,3601.8400192,10,0.1345454547727272,0.0,355
257,18.1590271,-65.9003067,3547.97004718,6,0.0794117645294117,0.0,242
258,40.02524948,-75.95091247999997,3062.12003707,6,0.1141176481764705,0.0,336
259,18.359394070000004,-66.07751465,4151.00003428,7,0.11440000144,0.0,190
260,34.21685409999999,-118.3899841,2699.20005793,5,0.1023076912307692,0.2307692307692307,128
261,33.86559296000001,-118.0953369,1663.3800202000002,3,0.0700000002857143,0.0,381
262,41.81888579999999,-87.81513977,1856.64000331,5,0.1592307701538461,0.0,275
263,18.22413445,-66.0471344,623.13002016,1,0.09,0.0,358
264,34.45237731999999,-119.8407822,1902.48004152,4,0.1000000003,0.0,517
265,42.52951431,-90.68608856000002,1339.59001544,4,0.1171428578571428,0.0,228
266,18.22757149,-66.04361725,2538.99001678,6,0.1205882372352941,0.0,275
267,39.93563461000001,-83.76988983,1320.78000642,4,0.1170000026999999,0.0,137
268,18.29094696,-66.04576873999999,1595.65999395,4,0.1490000015,0.0,252
269,41.89499283,-87.74863434,1259.83002476,2,0.152000002,0.0,998
270,18.35899735,-66.07802582,3611.6000690800006,5,0.1082352944705882,0.0,188
271,37.641437530000005,-121.87648770000004,2671.6700324400003,4,0.0800000001428571,0.0,516
272,18.3590107,-66.07817077999995,3994.500063962,10,0.10760000088,0.0,126
273,40.72733306999999,-73.74575805999999,1991.89005284,4,0.1290909095454545,0.0,406
274,29.47413063,-98.46463776,1426.3900107999998,4,0.131249999625,0.0,280
275,18.22380447,-66.04721831999998,3258.0700226000004,6,0.102500000375,0.0,192
276,34.06631850999999,-117.88533779999992,2899.9900284600003,6,0.10750000105,0.0,160
277,18.276588440000005,-66.03547669,3150.1900406,5,0.0900000001666666,0.0,177
278,32.71728134,-117.02565,725.13000868,1,0.0600000015,0.0,1003
279,18.35920334,-66.07658386000001,1319.21000871,4,0.0933333336666666,0.0,153
280,18.35905075,-66.07815552,2573.66997535,4,0.0890909090909091,0.0,212
281,18.04767418,-66.55176544,1424.47001264,4,0.1025000017499999,0.0,420
282,18.0253849,-66.61314391999998,1494.41999437,6,0.0983333332499999,0.0,144
283,33.844753270000005,-118.2369156,3316.2700233200003,4,0.1064705884117647,0.0,124
284,18.359024049999995,-66.07814788999998,2405.5600128,5,0.0924999995833333,0.0,149
285,34.69804381999999,-118.10305020000004,3921.950050220001,8,0.1319047626666666,0.0952380952380952,136
286,37.217628480000016,-121.990242,3702.60004046,5,0.1015789476842105,0.0,214
287,18.3590107,-66.07815552,2868.97004701,5,0.0706666650666666,0.0,488
288,18.391798020000003,-66.10529326999998,3118.8300285200003,6,0.0993750004374999,0.0,331
289,40.80119323999999,-74.48561096000002,3731.17005749,6,0.0914285717619047,0.0,516
290,18.22408295000001,-66.04710387999995,4150.010038490001,8,0.1073076923076923,0.0,143
291,41.62995910999999,-72.96715545999997,5591.820114259998,5,0.0886363639999999,0.0,202
292,35.81264496,-81.39490509,1099.04001612,1,0.0540000001999999,1.0,296
293,18.276577,-66.03588104000002,2230.0800551900006,5,0.0750000009,0.0,347
294,38.93570709,-77.07935333,2161.0600357,3,0.1191666663333333,0.3333333333333333,141
295,18.35129356,-65.96311951,1306.99003223,3,0.1199999996666666,0.0,197
296,42.32054519999998,-83.08823394999996,4267.32001694,7,0.0843478271304347,0.0,467
297,18.38918304,-66.03335571000001,2948.5900381300003,6,0.0723529414705882,0.0,197
298,34.43315125,-119.9102707,982.04002378,2,0.0999999994,0.0,208
299,42.54238892,-83.1456604,1009.06001661,2,0.0420000002,0.0,283
300,33.04007339999999,-96.8473053,3359.5200653900006,6,0.0821052632631579,0.0,137
301,18.43495941,-66.36897278,1026.4799957,3,0.1128571422857143,0.0,150
302,33.58189011,-112.2366333,173.9299927,1,0.129999995,0.0,1061
303,18.276596070000004,-66.03545380000001,2559.1700286400005,3,0.1172727292727272,0.0,397
304,41.62995911000001,-72.96715546,1351.4100038,2,0.107500001375,0.0,589
305,18.43506432,-66.36882781999999,3047.58007064,5,0.0853333340666666,0.0,232
306,33.86478806,-112.1328735,1945.65999978,4,0.0944444465555555,0.0,873
307,37.74898148,-121.4085846,1179.5800190700002,2,0.0842857132857143,0.0,867
308,40.67713928,-73.86260223,4279.17002501,7,0.1075000006666666,0.0,188
309,18.02523232,-66.61327361999999,1331.44000629,3,0.14750000225,0.0,199
310,40.11877441000001,-75.12115479,1455.37999744,3,0.0911111125555555,0.0,332
311,33.04925156000001,-96.86225128,3006.06006049,5,0.0933333335333333,0.0,240
312,29.71730995000001,-95.67306519,2859.92005348,5,0.0778571414285714,0.0,202
313,18.025375370000003,-66.61302948000001,1659.6900139000002,3,0.1190909089090909,0.0,267
314,42.9769516,-87.97805786000002,3635.770012000001,6,0.0684210526315789,0.0,159
315,37.67303085000002,-121.03220370000004,2953.0800171,5,0.1000000002,0.0,386
316,18.351293559999995,-65.96298218000001,2347.27004819,5,0.1000000004666666,0.0,216
317,29.555524830000007,-95.71289825,2972.93004231,4,0.1057142871428571,0.0,535
318,18.351739880000004,-65.96318816999998,3204.240036,4,0.0833333322666666,0.0,175
319,41.89497757,-87.77729034000002,3099.7500457599995,5,0.0947058820588235,0.0,272
320,34.69804382,-118.10305020000004,1793.2600003499997,4,0.0846153846153846,0.0,687
321,32.81396866,-96.78915405,3953.84004992,9,0.0968181826363636,0.0,140
322,18.35899353,-66.07815552,622.24001312,2,0.09500000075,0.0,270
323,40.61753464,-73.94441223,1213.98999022,4,0.121250001125,0.0,144
324,33.735832210000005,-118.2922211,2916.3900375,4,0.1093333344,0.0,449
325,38.8867569,-77.01538086,1818.79000856,3,0.0855555562222222,0.0,141
326,18.358997349999992,-66.07856751000003,4327.170051590001,9,0.1240000001199999,0.0,168
327,33.01678848000001,-96.92566680999995,3272.16001137,5,0.0905555562222222,0.0,200
328,18.35902214,-66.07817077999997,4023.170065030001,6,0.0920000009,0.2,299
329,33.39097977000002,-111.91627500000004,4338.51007466,8,0.0934615388076922,0.0,251
330,18.35901642,-66.07815552,2036.6000137600004,4,0.1238461548461538,0.0,233
331,33.389450069999995,-111.9099655,3069.2800484500003,5,0.10650000035,0.0,141
332,33.879516599999995,-117.87171940000002,1901.16999425,4,0.1074999995,0.0,192
333,18.3590126,-66.07813263000001,2073.29004488,5,0.1477777778888888,0.1111111111111111,191
334,33.20634841999999,-117.23069000000002,1783.13999173,6,0.1149999992857142,0.0714285714285714,128
335,18.35899162,-66.07816314999997,5172.24008553,10,0.0946428576428571,0.0714285714285714,221
336,40.64879989999999,-73.94863891999996,2683.81002037,5,0.0915000005,0.0,176
337,41.62995911000001,-72.96715545999999,1957.20003514,4,0.0650000004,0.0,193
338,18.3590126,-66.07814788999998,1635.910019,4,0.1455555572222222,0.0,131
340,33.06555939,-97.16917419000002,805.70999908,3,0.1083333326666666,0.0,630
341,33.103557590000015,-117.2678757,6662.440052009997,9,0.1127027032162161,0.0,157
342,18.35900307,-66.07807922000003,3743.1200560800007,6,0.1271428579523809,0.0,187
